@attribute Std_Mem20_PeakRatio_Chroma_D#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Chroma_G#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {acoustic, electric}


@data
% filename acoustic/5/a.wav
% srate 86.1328
0.015332,0.017291,0.023346,0.090165,-61.817999,10.226784,-0.845835,3.002297,1.067266,0.185298,-0.416382,-1.339663,-0.556835,1.100796,1.086336,-0.486829,-0.375078,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000012,0.000012,0.000010,0.000009,0.000008,0.000007,1.261181,1.712760,0.001777,0.000611,0.000000,0.026561,0.579194,0.669235,0.489764,0.364302,0.303694,0.191771,0.246664,0.235527,0.266602,0.302009,0.377864,0.370373,0.214658,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.028052,0.096678,acoustic
0.015332,0.017252,0.023346,0.088638,-61.902781,10.268580,-0.833407,2.981903,1.058769,0.182178,-0.410111,-1.335435,-0.539968,1.123360,1.059596,-0.528485,-0.383826,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000012,0.000012,0.000010,0.000008,0.000008,0.000007,1.257940,1.702344,0.001777,0.000564,0.000000,0.025874,0.539723,0.653479,0.497415,0.378306,0.300109,0.193330,0.247610,0.233346,0.252434,0.294831,0.407397,0.388733,0.206470,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.027335,0.095679,acoustic
0.015332,0.017300,0.023346,0.089562,-61.910771,10.225007,-0.757676,2.949879,1.077885,0.180174,-0.436804,-1.376815,-0.555992,1.134298,1.025937,-0.526657,-0.349351,0.000008,0.000008,0.000010,0.000010,0.000011,0.000012,0.000012,0.000011,0.000010,0.000008,0.000007,0.000007,1.257656,1.701846,0.001777,0.000584,0.000000,0.025946,0.533980,0.692213,0.484784,0.386568,0.307110,0.191374,0.225011,0.256963,0.257786,0.301884,0.376854,0.390788,0.231635,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.026854,0.095062,acoustic
0.015332,0.017254,0.023346,0.086799,-61.964663,10.187251,-0.728371,2.919615,1.091876,0.200622,-0.462748,-1.401216,-0.514135,1.181411,1.030331,-0.482363,-0.319264,0.000007,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000011,0.000010,0.000008,0.000007,0.000007,1.259929,1.710184,0.001777,0.000600,0.000000,0.028375,0.477942,0.718319,0.498537,0.405981,0.317862,0.174714,0.207676,0.231948,0.212419,0.293298,0.380200,0.412873,0.238331,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.028667,0.097672,acoustic
0.015527,0.017212,0.023346,0.086524,-62.002395,10.176401,-0.692802,2.878806,1.115190,0.197212,-0.462010,-1.393377,-0.505758,1.182857,1.023892,-0.470055,-0.305944,0.000007,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000011,0.000010,0.000008,0.000007,0.000007,1.259009,1.712221,0.001572,0.000547,0.000000,0.028179,0.480580,0.715178,0.489610,0.365653,0.310096,0.181188,0.207668,0.236211,0.206438,0.291230,0.384121,0.405734,0.223178,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.029312,0.096696,acoustic
0.015430,0.017257,0.023346,0.084531,-62.063908,10.241794,-0.701718,2.863451,1.096376,0.173322,-0.441263,-1.402230,-0.490158,1.162871,0.998619,-0.511159,-0.324890,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000011,0.000011,0.000010,0.000008,0.000007,0.000007,1.256882,1.701802,0.001622,0.000572,0.000000,0.028371,0.554051,0.794030,0.509922,0.327949,0.329568,0.173210,0.213688,0.242324,0.196461,0.295139,0.368123,0.390459,0.221345,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.027238,0.088460,acoustic
0.015430,0.017287,0.023346,0.083665,-62.105656,10.180875,-0.712374,2.841593,1.127563,0.167508,-0.414315,-1.391836,-0.477440,1.209758,1.012611,-0.494642,-0.308697,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000011,0.000011,0.000009,0.000008,0.000007,0.000007,1.256990,1.703937,0.001622,0.000532,0.000000,0.028748,0.578047,0.767632,0.524315,0.335893,0.327900,0.164210,0.254092,0.260586,0.207117,0.316354,0.386682,0.395464,0.224324,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.027241,0.088850,acoustic
0.015527,0.017248,0.023346,0.082111,-62.116324,10.150756,-0.687124,2.792186,1.158236,0.154294,-0.423612,-1.372768,-0.466058,1.224080,1.024744,-0.460987,-0.287598,0.000007,0.000008,0.000009,0.000009,0.000010,0.000011,0.000011,0.000010,0.000009,0.000008,0.000007,0.000006,1.257222,1.709669,0.001572,0.000540,0.000000,0.030315,0.578229,0.753540,0.520101,0.326321,0.301053,0.165605,0.247034,0.268539,0.204020,0.297531,0.380560,0.389634,0.203132,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.027036,0.083180,acoustic
0.015527,0.017218,0.023346,0.078413,-62.199422,10.204782,-0.695794,2.783747,1.131969,0.169248,-0.406528,-1.389350,-0.449649,1.220401,0.982296,-0.469956,-0.288344,0.000007,0.000008,0.000009,0.000009,0.000010,0.000010,0.000011,0.000010,0.000009,0.000008,0.000007,0.000006,1.254503,1.700175,0.001572,0.000519,0.000000,0.029927,0.533250,0.722097,0.513312,0.327726,0.287656,0.153750,0.237736,0.271066,0.182725,0.302025,0.404151,0.389718,0.203097,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.026550,0.082174,acoustic
0.015527,0.017282,0.023346,0.077627,-62.248085,10.218824,-0.666114,2.753232,1.145220,0.182067,-0.420240,-1.418313,-0.485081,1.205989,0.964432,-0.466387,-0.253160,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000010,0.000009,0.000007,0.000007,0.000006,1.257487,1.708010,0.001572,0.000529,0.000000,0.030119,0.504587,0.709866,0.521356,0.351563,0.298526,0.161642,0.234213,0.272615,0.204308,0.289593,0.387674,0.392126,0.232143,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.031279,0.092132,acoustic
0.015527,0.017240,0.023346,0.077604,-62.305927,10.185320,-0.672706,2.759336,1.179471,0.191441,-0.435993,-1.447090,-0.492520,1.236533,1.006112,-0.405385,-0.214892,0.000006,0.000007,0.000008,0.000009,0.000009,0.000010,0.000010,0.000010,0.000009,0.000007,0.000006,0.000006,1.261197,1.719931,0.001572,0.000570,0.000000,0.030147,0.434278,0.742430,0.516742,0.349780,0.324132,0.164879,0.231556,0.271097,0.212970,0.281913,0.413872,0.427798,0.220768,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.031920,0.091846,acoustic
0.015527,0.017206,0.023346,0.077725,-62.363545,10.181469,-0.673924,2.758701,1.208532,0.185468,-0.419102,-1.447032,-0.503714,1.221542,1.016558,-0.376800,-0.212205,0.000006,0.000007,0.000008,0.000009,0.000009,0.000010,0.000010,0.000010,0.000009,0.000007,0.000006,0.000006,1.260374,1.720138,0.001572,0.000562,0.000000,0.030413,0.514413,0.737942,0.517562,0.349192,0.322492,0.168261,0.221149,0.271118,0.224761,0.304623,0.411758,0.412066,0.217117,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.032944,0.091586,acoustic
0.015527,0.017209,0.023346,0.074205,-62.436979,10.253469,-0.712668,2.780597,1.186882,0.169948,-0.388472,-1.448875,-0.526471,1.194669,0.997409,-0.403928,-0.220489,0.000006,0.000007,0.000008,0.000009,0.000009,0.000010,0.000010,0.000010,0.000009,0.000007,0.000006,0.000006,1.259461,1.710361,0.001572,0.000561,0.000000,0.028714,0.595121,0.776256,0.540739,0.376173,0.322573,0.155044,0.192064,0.273021,0.219458,0.312069,0.399250,0.397044,0.218629,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.032734,0.090794,acoustic
0.015234,0.017193,0.023346,0.075356,-62.485698,10.208786,-0.709869,2.739511,1.214220,0.189586,-0.355004,-1.441453,-0.531719,1.204918,1.030881,-0.373360,-0.220682,0.000006,0.000007,0.000008,0.000008,0.000009,0.000010,0.000010,0.000009,0.000008,0.000007,0.000006,0.000006,1.261386,1.716332,0.000781,0.000585,0.000000,0.028022,0.616654,0.752212,0.538648,0.389283,0.304775,0.177728,0.229573,0.281060,0.211646,0.319247,0.415307,0.390398,0.218619,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.031516,0.087660,acoustic
0.015332,0.017131,0.023346,0.075369,-62.533847,10.207596,-0.704704,2.716734,1.237632,0.194359,-0.355772,-1.434456,-0.541550,1.210527,1.061160,-0.340319,-0.199910,0.000006,0.000007,0.000008,0.000008,0.000009,0.000009,0.000010,0.000009,0.000008,0.000007,0.000006,0.000006,1.261420,1.720312,0.000697,0.000586,0.000000,0.028014,0.614257,0.752162,0.541003,0.395109,0.304477,0.180877,0.229499,0.279144,0.216824,0.316777,0.390694,0.362059,0.210865,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.031476,0.082849,acoustic
0.015332,0.017114,0.023346,0.073314,-62.644418,10.288807,-0.734699,2.721249,1.224351,0.194120,-0.334531,-1.432267,-0.539853,1.182954,1.041846,-0.355407,-0.221107,0.000006,0.000007,0.000008,0.000008,0.000009,0.000009,0.000010,0.000009,0.000008,0.000007,0.000006,0.000006,1.259153,1.710414,0.000697,0.000581,0.000000,0.028510,0.601365,0.720528,0.514699,0.393065,0.297730,0.180732,0.216034,0.276988,0.215571,0.338852,0.401429,0.360439,0.211330,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.032308,0.090698,acoustic
0.015332,0.017093,0.023346,0.073803,-62.723566,10.334731,-0.752178,2.730292,1.221366,0.205513,-0.311356,-1.445295,-0.572349,1.159784,1.035126,-0.357927,-0.214400,0.000006,0.000007,0.000007,0.000008,0.000009,0.000009,0.000009,0.000009,0.000008,0.000007,0.000006,0.000006,1.256953,1.700438,0.000697,0.000602,0.000000,0.028828,0.637226,0.704873,0.506440,0.389163,0.294612,0.187294,0.194950,0.273057,0.229235,0.322870,0.393853,0.359037,0.213648,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.031994,0.091545,acoustic
0.015332,0.017029,0.023346,0.075375,-62.784254,10.318250,-0.756693,2.709780,1.250842,0.219292,-0.306329,-1.446488,-0.605803,1.166551,1.091457,-0.316761,-0.201721,0.000006,0.000007,0.000007,0.000008,0.000008,0.000009,0.000009,0.000009,0.000008,0.000007,0.000006,0.000005,1.258170,1.704343,0.000697,0.000651,0.000000,0.028712,0.597565,0.713646,0.503756,0.396099,0.296574,0.184064,0.197517,0.272452,0.240991,0.322442,0.383991,0.344175,0.211368,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.031121,0.090312,acoustic
0.015332,0.016985,0.023346,0.072746,-62.825079,10.278278,-0.725282,2.685188,1.287663,0.230688,-0.290473,-1.437045,-0.629322,1.145763,1.093314,-0.306008,-0.206532,0.000006,0.000006,0.000007,0.000008,0.000008,0.000009,0.000009,0.000009,0.000008,0.000006,0.000006,0.000005,1.252963,1.693427,0.000697,0.000603,0.000000,0.028548,0.638751,0.660444,0.465060,0.357891,0.252387,0.190866,0.203050,0.264223,0.260398,0.333427,0.382862,0.328459,0.214524,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.037298,0.101281,acoustic
0.015332,0.016977,0.023346,0.070769,-62.922142,10.335434,-0.715839,2.685415,1.301985,0.230533,-0.296123,-1.438298,-0.665452,1.105113,1.076360,-0.334534,-0.212039,0.000006,0.000006,0.000007,0.000008,0.000008,0.000009,0.000009,0.000009,0.000008,0.000006,0.000006,0.000005,1.251810,1.680727,0.000697,0.000606,0.000000,0.028990,0.704154,0.673727,0.464024,0.357941,0.263602,0.190821,0.205828,0.264260,0.271752,0.325989,0.370863,0.325381,0.214001,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.036632,0.101317,acoustic
0.015332,0.016922,0.023346,0.068134,-62.999076,10.318284,-0.698071,2.658063,1.311665,0.268715,-0.275293,-1.445631,-0.680827,1.116996,1.099730,-0.322904,-0.197746,0.000006,0.000006,0.000007,0.000008,0.000008,0.000009,0.000009,0.000008,0.000007,0.000006,0.000006,0.000005,1.249189,1.673982,0.000697,0.000694,0.000000,0.026954,0.725336,0.670056,0.468577,0.369724,0.255513,0.203841,0.223838,0.257894,0.256186,0.329320,0.372772,0.329487,0.205994,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.038564,0.103013,acoustic
0.015332,0.016856,0.023346,0.067884,-63.060270,10.298423,-0.670160,2.639580,1.335556,0.304149,-0.274341,-1.459597,-0.696875,1.114807,1.124687,-0.286116,-0.186624,0.000006,0.000006,0.000007,0.000008,0.000008,0.000008,0.000009,0.000008,0.000007,0.000006,0.000005,0.000005,1.247332,1.673192,0.000697,0.000693,0.000000,0.026810,0.727863,0.672738,0.500363,0.384451,0.257444,0.224396,0.223715,0.263427,0.260493,0.328621,0.338327,0.278793,0.207798,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.040147,0.103540,acoustic
0.015234,0.016810,0.023152,0.067362,-63.188400,10.372433,-0.696953,2.649489,1.349004,0.310072,-0.268859,-1.450096,-0.714005,1.086408,1.108334,-0.308668,-0.207764,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0.000008,0.000008,0.000007,0.000006,0.000005,0.000005,1.244236,1.656651,0.000781,0.000644,0.000848,0.026270,0.683888,0.629266,0.484283,0.384490,0.265816,0.227047,0.219662,0.250108,0.277019,0.324620,0.348708,0.278727,0.194792,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.038231,0.105902,acoustic
0.015332,0.016789,0.023152,0.067854,-63.352291,10.475502,-0.752356,2.691936,1.347322,0.313464,-0.231787,-1.479598,-0.717057,1.052263,1.111504,-0.314694,-0.230784,0.000005,0.000006,0.000007,0.000007,0.000008,0.000008,0.000008,0.000008,0.000007,0.000006,0.000005,0.000005,1.239925,1.642494,0.000932,0.000657,0.000848,0.025778,0.756505,0.620629,0.489811,0.398761,0.265183,0.226566,0.228980,0.274040,0.273542,0.306889,0.351264,0.270159,0.193850,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.036087,0.102034,acoustic
0.015332,0.016691,0.023152,0.066039,-63.479298,10.504266,-0.759229,2.683237,1.351857,0.349989,-0.210003,-1.500258,-0.744214,1.071339,1.154425,-0.294526,-0.213501,0.000005,0.000006,0.000007,0.000007,0.000007,0.000008,0.000008,0.000008,0.000007,0.000006,0.000005,0.000005,1.239549,1.643332,0.000932,0.000681,0.000848,0.024404,0.797154,0.624260,0.486881,0.396622,0.263946,0.202823,0.227229,0.267035,0.284885,0.301101,0.354461,0.263795,0.189616,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.036228,0.102448,acoustic
0.015332,0.016649,0.022957,0.068170,-63.592213,10.507730,-0.749493,2.677357,1.397652,0.378679,-0.195654,-1.525555,-0.765244,1.048675,1.153429,-0.286858,-0.199268,0.000005,0.000006,0.000007,0.000007,0.000007,0.000008,0.000008,0.000008,0.000007,0.000006,0.000005,0.000005,1.233708,1.630442,0.000932,0.000622,0.001167,0.025852,0.910806,0.631442,0.464925,0.384119,0.198560,0.192384,0.237316,0.301863,0.279397,0.327838,0.354931,0.252314,0.179223,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.040888,0.113181,acoustic
0.015332,0.016639,0.022763,0.069351,-63.661431,10.515456,-0.682508,2.685019,1.416675,0.389778,-0.222901,-1.578037,-0.805288,1.013624,1.107659,-0.301102,-0.196366,0.000005,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0.000007,0.000007,0.000006,0.000005,0.000005,1.234407,1.617189,0.000932,0.000621,0.001389,0.026127,0.902636,0.625370,0.446366,0.382295,0.215937,0.198079,0.221989,0.269600,0.249526,0.280366,0.347385,0.256076,0.181043,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.041426,0.115032,acoustic
0.015332,0.016552,0.022568,0.070029,-63.793911,10.527382,-0.660604,2.684911,1.436560,0.422431,-0.209673,-1.607870,-0.817752,1.032038,1.106439,-0.292507,-0.180647,0.000005,0.000006,0.000006,0.000007,0.000007,0.000007,0.000008,0.000007,0.000007,0.000006,0.000005,0.000005,1.229489,1.605998,0.000932,0.000712,0.001556,0.025461,0.876519,0.621896,0.463517,0.382378,0.210962,0.186494,0.223584,0.244855,0.235494,0.288014,0.347991,0.261834,0.184814,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.046523,0.119279,acoustic
0.015332,0.016506,0.022374,0.070444,-63.881354,10.511875,-0.631806,2.686976,1.461717,0.454967,-0.193862,-1.631236,-0.848918,1.044769,1.129054,-0.278297,-0.174222,0.000005,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000007,0.000006,0.000005,0.000005,0.000005,1.228489,1.604185,0.000932,0.000691,0.001685,0.025139,0.848625,0.631449,0.497131,0.382291,0.190272,0.198559,0.222431,0.263434,0.238522,0.283924,0.311606,0.254609,0.183274,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.046642,0.119347,acoustic
0.015234,0.016488,0.022179,0.071741,-64.026700,10.590485,-0.676748,2.738228,1.470234,0.474002,-0.188231,-1.662623,-0.863419,1.022483,1.112035,-0.298615,-0.189079,0.000005,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000007,0.000006,0.000005,0.000005,0.000005,1.222956,1.578911,0.000996,0.000656,0.001783,0.025380,0.832049,0.626884,0.500653,0.382015,0.196037,0.210362,0.216203,0.304852,0.252025,0.278555,0.318672,0.261186,0.157666,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.040192,0.108493,acoustic
0.015234,0.016461,0.021984,0.073612,-64.153112,10.661247,-0.688439,2.740335,1.472154,0.484068,-0.170871,-1.662955,-0.853240,1.016387,1.070516,-0.340762,-0.200503,0.000005,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000007,0.000006,0.000005,0.000005,0.000005,1.215473,1.557508,0.000996,0.000674,0.001856,0.024455,0.745344,0.534651,0.496110,0.381997,0.198813,0.208367,0.200088,0.304903,0.258170,0.270236,0.298836,0.204722,0.145464,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.038702,0.098410,acoustic
0.015430,0.016375,0.021984,0.070260,-64.271179,10.689396,-0.689969,2.734262,1.454401,0.511821,-0.148445,-1.674223,-0.850848,1.047466,1.071853,-0.333409,-0.187078,0.000005,0.000005,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000006,0.000005,0.000005,0.000005,1.214671,1.557430,0.001052,0.000705,0.001856,0.018246,0.826348,0.566029,0.497219,0.377547,0.213822,0.181914,0.198493,0.296977,0.258497,0.260122,0.298722,0.207372,0.130255,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.038926,0.098372,acoustic
0.015332,0.016352,0.021790,0.071440,-64.397980,10.702887,-0.675489,2.714965,1.491660,0.556589,-0.119448,-1.705121,-0.879128,1.052441,1.037311,-0.349638,-0.173086,0.000005,0.000005,0.000006,0.000006,0.000006,0.000007,0.000007,0.000007,0.000006,0.000005,0.000005,0.000005,1.209649,1.542718,0.001118,0.000687,0.001906,0.017985,0.924517,0.584304,0.480341,0.350076,0.191690,0.199216,0.216686,0.332939,0.270130,0.257309,0.333643,0.226694,0.128205,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.039446,0.108651,acoustic
0.015332,0.016377,0.021595,0.073325,-64.448580,10.693961,-0.617239,2.730782,1.511799,0.569884,-0.150035,-1.758551,-0.907073,1.041116,0.983462,-0.371874,-0.165267,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000007,0.000006,0.000006,0.000005,0.000005,0.000005,1.207619,1.523416,0.001118,0.000690,0.001936,0.019558,0.885321,0.593281,0.497307,0.334472,0.188447,0.208225,0.212685,0.311955,0.230743,0.240788,0.334390,0.229634,0.130344,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.037849,0.108629,acoustic
0.015332,0.016295,0.021206,0.073887,-64.567893,10.697304,-0.605465,2.752552,1.532553,0.583361,-0.159113,-1.775702,-0.895629,1.052399,0.989867,-0.369576,-0.175547,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000005,0.000004,0.000005,1.202701,1.511514,0.001118,0.000762,0.002294,0.019326,0.836187,0.590829,0.504816,0.326307,0.203437,0.202726,0.224198,0.303543,0.243672,0.249526,0.336274,0.230079,0.131533,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.041479,0.106572,acoustic
0.015332,0.016228,0.021012,0.073461,-64.633799,10.669011,-0.568008,2.753015,1.553552,0.612615,-0.157296,-1.790875,-0.915042,1.069126,0.999267,-0.369168,-0.161589,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000005,0.000004,0.000004,1.200502,1.508371,0.001118,0.000743,0.002269,0.019997,0.810751,0.599981,0.533990,0.326077,0.194797,0.202167,0.223406,0.306231,0.241451,0.233246,0.328858,0.229926,0.118238,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.041355,0.106389,acoustic
0.015234,0.016281,0.020817,0.072603,-64.777358,10.733785,-0.593687,2.791092,1.560264,0.651821,-0.142556,-1.864332,-0.926632,1.058119,0.944922,-0.383823,-0.155010,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000005,0.000004,0.000004,1.198257,1.493108,0.001172,0.000782,0.002227,0.019321,0.892681,0.649178,0.550699,0.354730,0.195231,0.234419,0.224669,0.389259,0.249461,0.233519,0.344352,0.226830,0.126143,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.040321,0.114066,acoustic
0.015234,0.016260,0.020623,0.072211,-64.881287,10.748558,-0.569247,2.803342,1.582798,0.662072,-0.158262,-1.887773,-0.906328,1.080701,0.908046,-0.413362,-0.155059,0.000005,0.000005,0.000005,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000005,0.000004,0.000004,1.192317,1.473623,0.001172,0.000796,0.002166,0.019079,0.789805,0.630491,0.565006,0.344479,0.217542,0.223322,0.235924,0.369355,0.258518,0.266644,0.314899,0.220146,0.126129,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.041426,0.108008,acoustic
